step,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20,Sim21,Sim22,Sim23,Sim24,Sim25,Sim26,Sim27,Sim28,Sim29,Sim30,Sim31,Sim32,Sim33,Sim34,Sim35,Sim36,Sim37,Sim38,Sim39,Sim40,Sim41,Sim42,Sim43,Sim44,Sim45,Sim46,Sim47,Sim48,Sim49,Sim50,Sim51,Sim52,Sim53,Sim54,Sim55,Sim56,Sim57,Sim58,Sim59,Sim60,Sim61,Sim62,Sim63,Sim64,Sim65,Sim66,Sim67,Sim68,Sim69,Sim70,Sim71,Sim72,Sim73,Sim74,Sim75,Sim76,Sim77,Sim78,Sim79,Sim80,Sim81,Sim82,Sim83,Sim84,Sim85,Sim86,Sim87,Sim88,Sim89,Sim90,Sim91,Sim92,Sim93,Sim94,Sim95,Sim96,Sim97,Sim98,Sim99
439,8117.595706,8934.229054,9291.191539,8860.624132,8377.886868,8419.281839,8209.601078,8681.291685,8108.246466,8761.188334,8425.107394999999,8513.782988,7768.409915,7927.697983,9408.45268,8600.628768,8668.246649,8534.601441,8680.085612,7964.6223,7698.839236,8796.296634,8021.620788,8413.216611,8117.987953,7808.020462,8049.147019,7445.751548,8440.215851,8272.676634,7099.160762,8020.788601,8091.347706,7935.504334,8175.160031,8303.713396,8597.784609,8724.760206,8494.326062,8704.642181,8533.579756,8603.320329,8565.370721,8435.075763,9196.326964,7770.537013,7813.890578,8256.681903,8565.625633,8645.351395,9172.685727,8141.177508,7514.372827,8269.095836,7713.531028,8969.610854,7739.597242,7873.444522,8467.186297,8853.80942,7864.706791,9493.39831,8073.031616,8271.322405,9240.914987,8678.87114,8444.907713,9499.362866,8140.977268,8448.429041,8153.896487,8267.203327,8499.599036,7756.927379,8098.734311,8361.546631,8294.78862,8291.946601,8718.893431,9088.518156,9872.687829,8192.426619,8234.149988,8807.062225,8642.664711,7754.816872,7838.569705,8332.244119,9028.957458,8595.173999,9800.803879,8748.433302,8268.906762,7853.696247,7888.513248,7855.595646,8027.1447530000005,8384.378885,9169.644474
440,8114.12074,8857.650257,9288.074877000001,8850.943548,8306.6686,8415.4879,8180.536786,8625.063028,8100.078014,8656.96897,8356.218508,8471.637089,7758.6010830000005,7920.3242,9169.170177,8510.45924,8555.264288,8533.153901,8679.035467,7896.3977780000005,7574.438785,8790.625072,8013.743155,8405.096421,7983.274936,7807.468763,7943.47121,7437.731469,8411.943333,8259.485457,7091.623519,7903.11495,8084.489637,7834.99071,8162.845958,8285.384878,8529.560088,8723.674784,8418.171551,8684.323185,8526.627885,8602.801462,8488.051786,8429.653324,9192.533024,7762.352695,7793.895293,8145.660069,8565.302219,8555.721624,9059.703366,8022.336408,7494.377542,8167.895366,7706.5791580000005,8956.950083,7733.891892,7805.220001,8356.164464,8789.942642,7861.35831,9493.302925,8043.056416,8262.641578,9231.484078,8669.52602,8368.328916,9496.214614,8128.713601,8447.901516,8152.544743,8266.101462,8493.788557,7751.975144,8094.3080390000005,8305.751421,8287.414837,8261.971401,8668.814135,9046.782565,9865.270607,8103.149534,8220.769956,8785.301989,8635.80664,7751.341906,7737.369234,8331.920706,9021.079825,8585.844519,9694.3442,8743.010863,8233.706646,7813.271216,7885.411359,7845.758858,8025.974408,8383.410428,9127.316329
441,8101.99091,8833.855074000001,9278.729757000001,8828.192547,8305.059264,8401.1113,8124.308129,8624.753366,8081.749496,8650.984731,8264.552743,8468.501791,7748.926904,7894.989862,9155.016377,8509.931714,8494.517926,8497.622212,8598.035908,7894.637662,7572.844149,8776.669104,7905.651604,8399.170338,7970.614165,7802.447429,7929.317412,7304.849007,8408.634775,8221.089597,7086.399933,7875.835328,8073.937749,7819.854575,8160.714591,8207.900287,8416.577727,8715.309196,8416.281578,8681.221297,8512.251285,8584.351113,8479.867468,8417.851732,9170.565187,7735.396774,7780.289479,8141.966565,8561.830617,8515.296594,9052.92206,7962.152254,7486.807556,8167.147252,7678.347754,8953.47848,7677.927903,7790.511055,8348.007821,8788.228821,7749.867427,9413.779161,7895.991202,8232.666378,9118.501717,8666.508135,8364.383422,9413.241735,8125.1221669999995,8405.755617,8102.4654470000005,8247.772944,8468.454219,7742.560972,8080.154239,8246.946509,8271.697461,8236.695261,8656.550467000001,8987.680195,9848.089913,8032.456866,8218.879983,8775.465201,8617.934031,7688.817899,7708.304942,8259.871913,8995.170058,8510.845521,9558.252078,8735.159418,8130.39788,7731.385044,7885.101696,7837.206285,8025.622609,8380.27513,9085.921746
442,8100.290027,8824.25991,9276.970028,8786.797964,8170.346248,8290.089466,8116.1715730000005,8615.322456,8038.175069,8585.502558,8223.158159999999,8414.33263,7732.476655,7894.470995,9151.914489,8507.800347,8380.838326,8491.811733,8573.751946,7881.0318480000005,7501.90341,8754.182428,7787.977951,8396.053677,7948.853929,7750.170939,7922.178167,7301.094945,8305.559981,8217.617994,7052.7597510000005,7873.688887,8071.52274,7795.260829,8144.997214,8049.283485,8392.933902,8712.156802,8334.395406,8546.508283,8499.441294,8483.150642,8450.166565,8396.512213,9168.573241,7696.363286,7777.137084,8041.452939,8529.801499,8514.126249,9026.331122,7940.06968,7485.093734,7862.913269,7676.579173,8943.903905,7669.997832,7771.86082,8081.291615,8706.342649,7748.107312,9374.415435,7867.718684,8155.181787,9115.19316,8660.183951,8341.753011,9139.720359,8111.930079,8075.762291,8048.639903,8246.892685,8371.975531,7732.7521400000005,8060.420292,8167.197808,8269.566093,8235.179802,8585.316248,8978.266023,9826.43687,8028.9819,8196.797408,8734.602351,8612.511591,7687.716035,7639.416055,8256.523432,8987.794608,8501.164938,9550.083626,8732.319301,8109.599066,7728.356964,7879.396347,7736.217007,8020.986145,8372.118487,9019.476801
443,8082.426847,8803.940914,9256.499683,8784.667054,8093.027313,8278.896145,8105.812796,8610.227268999999,8016.207233,8579.797211000001,8168.988999,8306.241079,7673.374287,7887.095545,9139.600418,8451.081298,8256.974175,8475.962744,8567.710639,7857.388023,7498.554929,8741.918761,7773.269005,8372.7435,7878.4083200000005,7746.15145,7816.242183,7278.343942,8295.985406,8207.943815,7038.343065,7872.978087,7994.038149,7791.46689,8087.414926,8047.790705,8392.625868,8710.805058,8254.871641,8541.471949,8479.052033,8481.307035,8449.58421,8395.731193,9141.095896,7585.341453,7771.714645,8030.946887,8527.655325,8441.299194,8985.268881,7868.83546,7477.666655,7860.408269,7605.360906,8942.85376,7669.800734,7770.758956,8042.842358,8593.084035,7738.576315,9333.990404,7861.971726,8054.067737,9051.326382,8643.733702,8323.424493,9043.403466,8079.4220589999995,8019.521787,8046.547019,8240.023584,8360.350687,7731.306303,8048.106219,8087.674043,8242.286472,8231.160312,8426.699445,8975.237943,9786.011839,8019.861980000001,8083.538797,8717.739154,8431.883308,7686.268495,7602.787804,8244.20936,8872.633606,8500.114792,9494.288416,8729.166905,8091.416306,7713.940278,7878.615327,7718.353827,7875.855769,8328.54406,9009.802622
444,8077.722325,8793.582137,9247.379764,8782.566561,8090.896403,8278.51073,8066.44907,8591.898751,8015.009811,8550.665434,8139.04977,8286.245794,7660.447445,7858.391433,9139.389681,8440.801507,8255.882562,8343.080283,8537.06338,7855.871883,7430.330408,8738.373901,7771.137637,8227.613123,7819.305952,7735.792673,7813.838634,7265.683171,8274.86339,8196.961528,6982.102564,7738.265071,7859.325133,7790.8883240000005,8083.245878,8034.016182,8269.454341,8565.674682,8248.090336,8528.526465,8465.672001,8410.088767,8440.153299,8304.375266,9067.261836,7569.492464,7759.400572,7960.254219,8483.908475,8431.885022,8978.944697,7857.430241,7467.7160030000005,7771.131184,7556.681342,8936.927676,7662.931243,7756.806035,8037.479908,8582.532148,7720.393555,9003.997078,7779.677676,8053.106005,8940.304548,8618.399364,8264.15872,8976.958521,8079.036644,7923.043099,8034.232947,8124.862582,8280.601986,7672.203934,8037.55433,8086.521716,8228.83192,7926.92633,8422.079338,8962.92387,9758.732217,7991.157868,7995.338283,8703.783186,8366.401134,7673.076406,7567.528497,8228.876232,8839.563887,8422.630201,9490.534354,8713.293799,8029.110914,7710.465311,7875.306769,7715.218529,7867.413469,8327.740329,8936.975569
445,7994.749448,8790.896225,9246.158583,8774.264768000001,8047.772797,8272.839167,8053.522231,8569.930913,7946.78529,8545.441848,8050.8492559999995,8285.293483,7649.656546,7857.816728,9096.266075,8412.528989,8216.518835,8337.985097,8507.693027,7847.429583,7318.839525,8681.34257,7769.691472,8151.458613,7806.708514,7724.599352,7770.79075,7262.138311,8204.595331,8186.6817360000005,6966.966429,7702.449581,7854.479137,7728.3643170000005,8053.544975,7990.892577,8217.708627,8454.183799,8247.224132,8451.359142,8444.018955,8383.862569,8431.787711,8220.968597,9049.079076,7542.901526,7724.359023,7935.660473,8479.962981,8422.014198,8918.198335,7855.71642,7435.686887,7730.268334,7524.173321,8894.781777,7539.759716,7751.784701,7993.90548,8569.586664,7712.273365,8921.024201,7752.211671,8033.102095,8804.212426,8608.590532,8256.138641,8875.758051,8035.004698,7920.851726,8022.608102,8021.787788,8256.806803,7642.228734,8021.836954,8068.193198,8207.704574,7883.17948,8365.838799,8951.120417,9757.286379000001,7948.396914,7991.863317,8700.755105,8364.806497,7660.762333,7545.4459210000005,8188.013382,8748.20796,8400.869965,9484.862792,8383.300473,8017.309322,7709.019473,7864.75488,7707.172792,7860.543978000001,8227.159091,8818.134469
446,7993.894214,8788.478498,9238.741361,8760.110968,8045.828031,8262.480389,8050.420341,8568.087306,7944.692406,8531.288048,8041.46372,8203.407311,7580.51271,7746.325845,9093.113679,8397.019557,8196.323451,8256.098925,8422.120289,7756.795525,7299.149365,8677.649067,7768.8877410000005,8149.698497,7800.2879140000005,7722.217285,7706.716955,7203.333399,8199.573998,8116.236126,6950.103231,7631.215362,7849.442801,7690.075944,8039.939162,7887.583811,8199.497002,8351.109006,8194.150643,8441.678557,8442.409619,8371.257482,8419.473638,8219.208868,9048.560209,7527.568398,7682.030877,7927.492021,8436.45914,8333.813683,8913.103149,7850.044858,7354.687329,7595.555318,7494.198121,8868.190839,7538.243576,7748.632305,7922.96474,8556.776673,7696.424376,8908.710129,7750.065497,8008.818133,8791.551655,8489.74943,8253.992199,8868.899982,7979.209488,7917.442005,8021.8270840000005,7945.2089909999995,8179.024129,7636.302649,8011.238163,8060.0566420000005,8137.258966,7786.700792,8276.209028,8869.234245,9756.236234,7942.927645,7977.486716,8687.828262,8352.492425,7604.798345,7433.955038,8131.772842,8737.701908000001,8387.678788,9484.365185,8353.607296,8014.19266,7703.016151,7863.888677,7706.226669000001,7822.255605,8173.333547,8793.540723
447,7958.078724,8745.354892,9233.378911,8717.965069,7968.045356,8257.555354,8033.239646,8484.423633,7933.710119,8475.324059,8035.994451,8198.385977,7552.240192,7744.194477,9024.889157,8382.602871,8195.171124,8248.723475,8155.404081,7637.9544240000005,7288.643313,8591.971548,7732.097473,8138.505176,7758.142014,7720.996105,7354.482279,7132.392658,8161.178138,8086.554623,6948.5805040000005,7601.5230090000005,7833.569695,7571.234844,8031.496862,7862.307672,8184.163875,8350.35923,8159.690283,8379.373164,8327.248618,8361.583303,8394.1393,8209.823332,9047.482112,7513.351258,7352.037551,7892.171941,8360.833233,8329.284773,8906.787289,7779.104117,7050.453347000001,7590.603084,7489.674633,8856.389248,7532.259337,7690.438291,7916.640556,8252.542691,7606.254848,8863.802913,7747.68343,7967.082542,8742.872089,8185.515447,8249.869285,8851.027373,7908.268748,7915.925865,7691.833758,7941.817272,8168.47224,7627.8603490000005,7999.764587000001,8051.227898,8136.037786,7785.178065,8275.300551,8857.34075,9743.450865,7920.297234000001,7952.987745,8626.828022,8332.488515000001,7582.830507,7359.722157,7858.251466,8723.548109,8296.013022,9478.895916,8311.871705,8008.08084,7659.892545,7763.307437,7689.363472,7699.084078,8169.210632,8789.114450000001
448,7956.364903,8633.864009,9194.85662,8716.794724,7911.07392,8254.527274,7964.577095,8476.912368,7930.361638,8463.430564,7978.963118,8191.5168730000005,7538.86016,7742.4935940000005,8980.85721,8376.182271,8193.81938,8196.694644,8019.311959,7626.150971,7256.135294,8570.003711,7710.970127,8137.536719,7729.570941,7718.578378,7334.792119,7124.826627,8152.682413,8076.1958460000005,6917.933245,7598.370614,7828.346109,7545.900506,7935.179968,7857.38117,8178.977913,8020.365904,8153.984934,8373.44708,8259.024096,8272.306217,8376.958606,8200.493852,9029.153594,7507.425174,7317.577193,7874.991247,8257.524467,8319.475941,8874.279269,7729.4926590000005,7048.752464,7531.500716,7430.4088600000005,8753.080482,7530.113163,7589.324238,7914.494115,8208.79584,7562.751007,8852.001321,7741.772074,7954.297175,8730.558016,8164.667222,8226.559108,8815.495684,7904.548663,7910.178908,7687.502097,7940.064834,8065.163476,7620.349084,7996.3576570000005,8049.467781,8132.344283,7742.130181,8264.748662,8803.17159,9686.419532,7919.195369,7906.799837,8556.559963,8322.807931,7508.597624,7341.858977,7837.372607,8721.401669,8295.044565,9478.147802,8226.298965,7977.304019,7620.528819,7699.440659,7648.301231,7678.635349,8151.347452,8715.280389
449,7950.049043,8631.717569,9174.852713,8711.699537,7858.79743,8247.846955,7955.562419,8465.751008,7925.340304,8395.206043,7965.5085659999995,7952.23437,7506.069057,7695.128043,8907.023149,8285.548213,8102.463453,8187.020465,8018.105544,7625.059358,7249.63896,8562.152266,7702.474402,7978.919916,7643.893422,7714.1521060000005,7329.120556,7121.063345,8120.373201,8071.269343,6916.712066,7585.585245,7746.459937,7531.523905,7898.551717,7834.070995,8138.115063,8014.43982,8153.402581,8369.726995,8237.056258,8255.746863,8354.876032,8175.159514,9009.419647,7499.123381,7315.967857,7839.459557,8146.502633,8317.344574,8791.30639,7709.4973740000005,6994.583304,7474.781668,7397.339141,8733.753891,7481.433597,7567.241662,7912.318424,8204.04918,7544.539384,8848.529719,7740.064547,7933.978179,8657.730963,8049.50622,8156.113499,8758.776635,7902.417296,7853.938369,7687.116681,7879.880679,8012.089988,7614.0249,7899.878969,8047.336413,8099.274564,7701.267331,8233.971841,8796.467532,9662.62435,7917.435253000001,7903.647442,8551.155387,8292.690007,7363.467245,7322.532386,7768.58497,8706.692723,8291.250625,9466.524739,8215.333008,7975.5354370000005,7549.310552,7697.075992,7598.2219350000005,7677.854329,8148.329567,8607.188839
450,7947.902869,8624.848465000001,9112.328707,8598.717176,7840.707652,8245.581726,7947.794941,8377.550493,7924.378572,8365.52454,7888.023975,7950.10346,7490.559625,7590.833034,8900.34283,8229.319556,8089.678084,8184.889099,7925.720038,7607.0326620000005,7246.23203,8526.336775,7641.474162,7920.725902,7635.527834,7693.703377,7307.36032,7089.087707,8114.049017,8057.494821,6913.871948,7580.880722,7705.065353,7441.354378,7888.679833,7758.445088,8041.79817,8012.057753,8131.434743,8364.304556000001,8156.056697,8226.06536,8297.293744,8161.005715,8955.594103,7495.177887,7309.643673,7836.150999,8040.566651,8202.183573,8723.081869,7686.746372,6985.162081,7429.874451,7396.377409,8680.680403,7393.233082,7550.682308,7895.759069,8201.917812,7507.749116,8787.529479,7711.000255,7903.201358,8637.535578,8047.142438,8145.754722,8757.824324,7892.986387,7809.0311520000005,7643.084735,7867.566607,7952.98762,7528.347382,7883.42872,7939.24486,8098.493544,7461.984828,8215.760218,8677.626433,9538.223899,7587.441927,7890.837451,8545.686118,8263.625715,7349.313445,7307.396251,7759.570294,8636.247115,8288.957664,9362.305374,8153.027614,7915.351283,7539.438668,7696.068338,7568.246735,7658.527737,8147.159222,8524.89479
451,7941.079199,8615.27389,9109.823705,8597.625563,7760.958948,8243.450818,7925.712366,8375.146944,7923.328427,8364.318125,7885.666738,7873.524662,7480.964462,7585.931678,8817.369953,8160.657005,8070.351493,8179.167942,7818.110569,7605.494439,7165.644143,8442.930106,7636.452828,7918.95732,7603.552196,7569.302926,7302.753513,7071.224526,8108.32786,8047.623997,6911.7257740000005,7579.91899,7601.990559,7338.279584,7866.597258,7672.872349,8035.7948480000005,7997.348807,8111.239359,8332.328918,8096.954329,8211.030428,8273.649919,8060.424477,8951.471186,7415.654122,7306.236743,7735.161721,8025.430516,8182.179663,8612.060035,7660.836605,6977.025525,7412.011271,7395.207064,8579.566353,7389.82336,7545.987543,7872.448892,8145.953825,7479.476599,8764.219302,7704.958948,7893.626784,8636.577373,8026.693709,8123.003719,8754.061042,7882.383066,7776.523132,7639.330672,7839.228013,7863.710534,7511.166687,7880.312058,7906.7368400000005,8096.302171,7457.378021,8179.944728,8666.433112,9533.529134,7586.271582,7868.869613,8509.057868,8211.596882,7339.033653,7303.376762,7753.759815,8631.632894,8199.327893,9280.011326,8028.627163,7862.277794,7518.968324,7665.421079,7566.486620000001,7651.704067000001,8090.91872,8504.699406
452,7918.996625,8613.513774000001,9035.590823,8566.848742,7692.296398,8209.810634,7918.146335,8349.812606,7852.387687,8350.100985000001,7874.473416,7811.219269,7477.170522,7572.325864,8816.695679,8136.373043,8068.643964,8170.672219,7513.876587,7502.185673,7146.317552,8425.749412,7624.138755,7913.733734,7499.257187,7483.7301880000005,7302.445479,6970.710899,8104.918139,8044.507336,6900.743487,7554.5846520000005,7540.990321,7327.727697,7844.62942,7671.356209,8033.437611,7987.668222,8043.014835,8330.228425,8026.50872,8100.008594,8251.283864,7957.349684,8942.663648,7385.006863,7304.642106,7727.025165,7953.381723,8071.15783,8597.683434,7651.614492,6965.402462,7326.438533,7393.076154,8566.639514,7316.996305,7537.491819,7753.607791,8116.272322,7378.89536,8763.13388,7702.121977,7867.035846,8553.604496,8000.783942,8121.782539,8749.63477,7852.407866,7768.386576,7635.95141,7821.016388,7859.916595,7505.943101,7879.3538530000005,7821.059321,8040.245609,7437.644074,8178.350092,8314.198436,9462.654499,7573.95751,7825.365772,8497.256276,8202.211346,7312.195488,7284.926413,7740.154001,8622.058319,8198.800368,9257.380915,8015.841794,7825.571715,7508.6885330000005,7663.66135,7510.69141,7637.748099,8055.659412,8504.502308
453,7850.772104,8548.710647,9022.210792,8502.774947,7689.881389,8199.93981,7904.766303,8337.491302,7841.194366,8327.349982,7873.303071,7803.708004,7471.765946,7490.0318130000005,8814.943243,8134.999658,8009.839052,8169.570354,7430.90371,7496.376328,7035.295718,8417.703675,7621.298637,7857.938524,7497.081496,7482.559843,7300.2993050000005,6968.346232,8101.78284,8038.1831520000005,6897.152053,7549.219964,7540.604906,7281.240236,7843.181881,7668.449375,8027.627132,7979.511579,7946.5361490000005,8238.56266,7955.290453,8093.328276,8177.050982,7952.2895069999995,8703.381146,7312.179811,7303.838375,7678.345603,7947.676374,8068.692511,8538.878521999999,7566.041753,6915.979493,7318.270081,7373.810489,8559.282654,7310.499971,7535.360909,7751.342563,8114.382349,7364.828229,8702.949726,7678.478152,7802.962052,8552.554351,7999.928708,8038.118867,8709.209739,7847.18428,7765.269914,7558.632475,7707.765939,7771.71608,7451.773941,7846.845833,7818.966437,8026.289641,7430.106831,8175.322011,8305.702713,9440.894263,7568.285948,7824.510539,8484.064187,8200.990167,7198.936875,7283.38819,7733.838141,8617.353796,8183.290936,9251.269097,7881.128778,7724.990475,7494.534734,7562.672072,7442.028859,7624.96273,8051.8654719999995,8484.498398
454,7818.264085,8540.408854,8992.51844,8480.692371,7688.4355510000005,8182.759115,7900.34003,8273.624525,7788.527424,8323.716841,7842.655812,7802.260464,7368.45718,7475.814673,8733.057071,8134.502052,8007.118238,8068.369883,7388.75781,7468.917962,7025.615134,8343.470792,7618.833318,7757.357284,7223.560118,7468.878364,7279.177289,6966.214865,8098.375911,7995.422197,6886.361153,7543.996378,7532.420587,7236.333021,7725.50823,7664.857942,8026.6654,7961.648399,7845.422097,8214.767477,7858.811765,8090.300196,8120.810477,7927.695761,8674.316854,7211.666184,7292.034922,7617.345366,7936.694087,8066.802538,8537.910065,7530.2262630000005,6911.232833,7315.852355,7360.355941,8538.403793,7246.426177,7523.736065,7647.047554,8070.878508,7364.276529,8672.831802,7565.21954,7657.831676,8538.487222,7941.123796,7937.60524,8665.177792,7830.003586,7694.329175,7494.558681,7666.030348,7682.086309,7359.388435,7846.536171000001,7750.7419150000005,8001.013503,7397.598811,8161.1682120000005,8226.178948,9436.897433,7558.605367,7742.216491,8433.459274,8145.194959,7187.135283,7246.514107,7711.870305,8617.143059,8178.230759,9240.303139,7868.183294,7696.717958,7418.380223,7549.542606,7413.4577850000005,7615.63325,8022.8011799999995,8467.939043
